"Advanced Admin Section","Расширенный раздел панели администрирования"
"Advanced Profiles","Расширенные профили"
"Advanced Section","Расширенный раздел"
"After authorization application will have access to you account.","После авторизации приложение получит доступ к вашей учётной записи."
"AirMail Template Preview","Предварительный просмотр шаблона AirMail"
"All","Все"
"All Allowed Countries","Все разрешённые страны"
"All Cache","Весь кэш"
"All Files","Все файлы"
"All Reviews","Все отзывы"
"All Store Views","Все представления магазинов"
"All Tags","Все метки"
"All Websites","Все сайты"
"All countries","Все страны"
"All fields","Все поля"
"All locations","Все местоположения"
"All possible rates were fetched, please click on ""Save"" to apply","Все возможные значения были получены. Нажмите ""Сохранить"", чтобы применить изменения"
"All rates were fetched, please click on ""Save"" to apply","Все значения были получены. Нажмите ""Сохранить"", чтобы применить изменения"
"All valid rates have been saved.","Все корректные значения были сохранены."
"Allow Gift Message","Разрешить поздравительные сообщения"
"Alpha","Альфа"
"Always (during development)","Всегда (во время разработки)"
"Amounts","Количества"
"An error has occured while syncronizing media storages.","Ошибка при синхронизации медиа хранилищ."
"An error occurred while clearing the JavaScript/CSS cache.","Ошибка во время очистки кэша JavaScript/CSS."
"An error occurred while clearing the image cache.","Ошибка во время очистки кэша изображений."
"An error occurred while creating the backup.","Ошибка при создании резервной копии."
"An error occurred while deleting URL Rewrite.","Ошибка при удалении правил URL."
"An error occurred while deleting email template data. Please review log and try again.","Ошибка при удалении шаблонов писем."
"An error occurred while deleting record(s).","Ошибка при удалении записи(ей)."
"An error occurred while deleting this role.","Ошибка при удалении роли."
"An error occurred while deleting this set.","Ошибка при удалении набора."
"An error occurred while deleting this template.","Ошибка при удалении шаблона."
"An error occurred while finishing process. Please refresh the cache","Ошибка при завершении процесса."
"An error occurred while rebuilding the CatalogInventory Stock Status.","Ошибка обновления статусов наличия товаров."
"An error occurred while rebuilding the catalog index.","Ошибка при обновлении индекса каталога."
"An error occurred while rebuilding the flat catalog category.","Ошибка построения каталога с горизонтальной структурой."
"An error occurred while rebuilding the flat product catalog.","Ошибка построения товаров с горизонтальной структурой."
"An error occurred while rebuilding the search index.","Ошибка перестроения поискового индекса."
"An error occurred while refreshing the Catalog Rewrites.","Ошибка при обновлении переадресации в каталоге."
"An error occurred while refreshing the Layered Navigation indices.","Ошибка при обновлении индексов многослойной навигации."
"An error occurred while refreshing the catalog rewrites.","Ошибка при обновлении переадресации в каталоге."
"An error occurred while refreshing the layered navigation indices.","Ошибка при обновлении индексов многослойной навигации."
"An error occurred while saving URL Rewrite.","Ошибка при сохранении правил URL."
"An error occurred while saving account.","Ошибка при сохранении учётной записи."
"An error occurred while saving review.","Ошибка при сохранении отзыва."
"An error occurred while saving the customer.","Ошибка при сохранении клиента."
"An error occurred while saving this configuration:","Ошибка при сохранении конфигурации:"
"An error occurred while saving this role.","Ошибка при сохранении роли."
"An error occurred while saving this template.","Ошибка при сохранении шаблона."
"An error occurred while updating the selected review(s).","Ошибка при обновлении выбранных отзывов."
"Any","Любое"
"Any Attribute Set","Любой набор атрибутов"
"Any Group","Любая группа"
"Any Status","Любой статус"
"Any Store","Любой магазин"
"Any Type","Любой тип"
"Any Visibility","Любая видимость"
"Any data created since the backup was made will be lost including admin users, customers and orders.","Любые данные, созданные после резервного копирования, будут утеряны, включая пользователей-администраторов, клиентов и заказы."
"Apply MAP","Применить РРЦ (рекомендованные розничные цены)"
"Apply Theme","Применить тему"
"Apply To Products","Применить к товарам"
"Archive file name:","Имя файла архива:"
"Are you sure that you want to delete this template?","Вы действительно хотите удалить этот шаблон?"
"Are you sure that you want to strip tags?","Вы действительно хотите убрать метки?"
"Are you sure you want to delete this theme? This change will affect all applications.","Вы действительно хотите удалить эту тему? Это изменение затронет все приложения."
"Are you sure you want to do this?","Вы действительно хотите это сделать?"
"Are you sure you want to proceed?","Вы действительно хотите продолжить?"
"Area","Зона"
"As low as:","Начиная с:"
"Assigned","Соответствует"
"Associated Tags","Связанные метки"
"Attribute Set Name:","Название набора атрибутов:"
"Attributes","Атрибуты"
"Authorization confirmed","Авторизация подтверждена"
"Authorize","Авторизовать"
"Authorize application","Авторизовать приложение"
"Authorized OAuth Tokens","Авторизованные токены OAuth"
"Authors","Авторы"
"Automatic","Автоматически"
"Automatic (equalize price ranges)","Автоматически (выравнить ценовые диапозоны)"
"Automatic (equalize product counts)","Автоматически (выравнить количества товаров)"
"Available Product Listing Sort By","Доступные варианты сортировки списка товаров"
"Available Products","Доступные товары"
"Average Order Amount","Средняя сумма заказа"
"Average Orders","Средняя сумма заказа"
"BINARY","BINARY"
"Back","Вернуться"
"Back to Login","Вернуться на форму авторизации"
"Backup","Резервное копирование"
"Backup Name","Название резервной копии"
"Backup options","Параметры резервной копии"
"Backup record was deleted.","Резервная копия удалена."
"Backups","Резервные копии"
"Base currency","Основная валюта"
"Bcc","Скрытая копия (Bcc)"
"Bestsellers","Хиты продаж"
"Beta","Бета"
"Big Image","Большое изображение"
"Billing Address","Адрес покупателя"
"Billing Address: ","Адрес покупателя:"
"Billing Agreement","Платёжное соглашение"
"Billing Agreements","Платёжные соглашения"
"Block Information","Информация о блоке"
"Both (without and with tax)","Обе (с налогом и без)"
"Both IPN and PDT","Оба IPN и PDT"
"Browse Files...","Просмотреть файлы..."
"Bundle Items","Набор товаров"
"Bundle with dynamic pricing cannot include custom defined options. Options will not be saved.","Набор с динамическими ценами не может содержать настраиваемые варианты. Варианты не будут сохранены."
"CMS","CMS"
"CMS Block","CMS блок"
"CRITICAL","КРИТИЧНО(Е)"
"CSV","CSV (разделитель - запятые)"
"CSV / Tab separated","CSV (разделитель - табуляция)"
"Cache Control","Управление кэшем"
"Cache Control (beta)","Управление кэшем (beta)"
"Cache Management","Управление кэшем"
"Cache Type","Тип кэша"
"Cancel","Отменить"
"Cancel URL: ","URL отмены: "
"Cannot add new comment.","Невозможно добавить новый комментарий."
"Cannot add tracking number.","Невозможно добавить номер отслеживания."
"Cannot create an invoice without products.","Невозможно создать счёт без товаров."
"Cannot create credit memo for the order.","Невозможно создать возврат платежа для заказа."
"Cannot delete the design change.","Невозможно удалить изменение дизайна."
"Cannot delete tracking number.","Невозможно удалить номер отслеживания."
"Cannot do shipment for the order separately from invoice.","Невозможно создать доставку для заказа отличную от счёта."
"Cannot do shipment for the order.","Невозможно создать доставку для заказа."
"Cannot find the email address.","Невозможно найти e-mail адрес."
"Cannot initialize shipment for adding tracking number.","Невозможно инициализировать доставку для добавления номера отслеживания."
"Cannot initialize shipment for delete tracking number.","Невозможно инициализировать доставку для удаления номера отслеживания."
"Cannot load track with retrieving identifier.","Невозможно загрузить отслеживание с таким идентификатором."
"Cannot retrieve tracking number detail.","Невозможно получить информацию по номеру отслеживания."
"Cannot save a new password.","Невозможно сохранить новый пароль."
"Cannot save shipment.","Невозможно сохранить доставку."
"Cannot save the cedit memo.","Невозможно сохранить возврат платежа."
"Cannot save the credit memo.","Невозможно сохранить возврат платежа."
"Cannot send shipment information.","Невозможно отправить информацию о доставке."
"Cannot update item quantity.","Невозможно обновить количество товара."
"Cannot update the item\'s quantity.","Невозможно обновить количество товара."
"Card Verification Number","Проверочный номер карты (CVC2)"
"Carrier","Перевозчик"
"Catalog","Каталог"
"Catalog Price Rules","Ценовые правила для каталога"
"Catalog Rewrites","Переадресация в каталоге"
"Categories","Категории"
"Category","Категория"
"Category:","Категория:"
"Chairs","Стулья"
"Change Orientation","Изменить ориентацию"
"Channel","Канал"
"Chart is disabled. If you want to enable chart, click <a href=""%s"">here</a>.","Диаграмма отключена. Если вы хотите включить диаграмму, нажмите <a href=""%s"">сюда</a>."
"Checkbox","Галочка"
"Child Transactions","Подтранзакция"
"Choose Store View","Выберите представление магазина"
"Choose Store View:","Выберите представление магазина:"
"Choose a selection...","Выберите подборку..."
"Choose an attribute","Выберите атрибут"
"Chosen category does not associated with any website, ","Выбранная категория не связана ни с одним сайтом."
"Chosen category does not associated with any website, so url rewrite is not possible.","Выбранная категория не связана ни с одним сайтом и, следовательно, правила url недоступны."
"Chosen product does not associated with any website, ","Выбранный товар не связан ни с одним сайтом."
"Chosen product does not associated with any website, so url rewrite is not possible.","Выбранный товар не связан ни с одним сайтом и, следовательно, правила url недоступны."
"Clear","Очистить"
"Close","Закрыть"
"Code","Код"
"Color","Цвет"
"Comment text field cannot be empty.","Текст комментария не может быть пустым."
"Comments History","История комментариев"
"Complete","Завершён"
"Config form fieldset clone model required to be able to clone fields","Config form fieldset clone model required to be able to clone fields"
"Configuration","Конфигурация"
"Confirm New Password","Подтвердите новый пароль"
"Confirm token authorization Pop Up for admin","Всплывающее окно подтверждения токена авторизации для администратора"
"Confirm token authorization for admin","Подтверждение токена авторизации для администратора"
"Confirmation Of Authorization","Подтверждение авторизации"
"Confirmed email:","Подтвержденный email:"
"Conflicts","Конфликты"
"Connect with the Magento Community","Связаться с сообществом Magento"
"Contents","Содержание"
"Continue","Продолжить"
"Contributor","Участник"
"Convert to Plain Text","Конвертировать в текст"
"Cookie (unsafe)","Cookie (небезопасно)"
"Cost","Себестоимость"
"Country","Страна"
"Country of Manufacture","Страна изготовления"
"Country:","Страна:"
"Coupons","Купоны"
"Create","Создать"
"Create DB Backup","Создать резервную копию БД"
"Create Extension Package","Создать пакет расширений"
"Create New Attribute","Создать новый атрибут"
"Create URL Rewrite:","Создать правило URL:"
"Created At","Создано"
"Credit Card %s","Кредитная карта %s"
"Credit Card Number","Номер кредитной карты"
"Credit Card Number: xxxx-%s","Номер кредитной карты: xxxx-%s"
"Credit Card Type","Тип кредитной карты"
"Credit Card Type: %s","Тип кредитной карты: %s"
"Credit Memo History","История возврата платежей"
"Credit Memo Totals","Сумма возврата"
"Credit Memos","Возвраты платежей"
"Credit memo #%s comment added","Комментарий к возврату платежа #%s добавлен"
"Credit memo #%s created","Возврат платежа #%s создан"
"Credit memo\'s total must be positive.","Сумма возвратного платежа должна быть положительной."
"Currency","Валюта"
"Currency ""%s"" is used as %s in %s.","Валюта ""%s"" используется как %s в %s."
"Currency Information","Информация о валюте"
"Currency Setup Section","Раздел настроек валют"
"Current Configuration Scope:","Текущая область действия конфигурации:"
"Current Month","Текущий месяц"
"Custom","Другой"
"Custom Colors","Настраиваемые цвета"
"Custom Design","Индивидуальный дизайн"
"Custom Layout Update","Индивидуальное обновление макета"
"Custom Variable ""%s""","Пользовательская переменная ""%s"""
"Custom Variables","Пользовательские переменные"
"Customer","Клиент"
"Customer Group:","Группа клиента:"
"Customer Groups","Группы клиентов"
"Customer Name","Имя клиента"
"Customer Reviews","Отзывы клиента"
"Customer Shopping Carts","Корзины покупок клиента"
"Customer Since:","Является клиентом с:"
"Customer Tax Classes","Налоговые классы клиента"
"Customer with the same email already exists.","Клиент с таким адресом электронной почты (email) уже существует."
"Customers","Клиенты"
"Customers by Number of Orders","Клиенты по кол-ву заказов"
"Customers by Orders Total","Клиенты по сумме заказов"
"DHTML Date/Time Selector","DHTML выбор даты и времени"
"Dashboard","Панель управления"
"Data Format","Формат данных"
"Data transfer:","Передача данных:"
"Database","База данных"
"Dataflow - Advance Profiles","Расширенные профили"
"Dataflow - Advanced Profiles","Расширенные профили"
"Dataflow - Profiles","Профили"
"Date","Дата"
"Date & Time","Дата и время"
"Date Added","Дата добавления"
"Date Updated","Дата изменения"
"Date selection:","Выбор даты:"
"Date selector","Выбор даты"
"Day","День"
"Decimal separator:","Десятичный разделитель:"
"Default (Admin) Values","Значения по умолчанию для панели администрирования"
"Default Billing Address","Адрес покупателя по умолчанию"
"Default Config","Конфигурация по умолчанию"
"Default Product Listing Sort By","Значение по умолчанию для Сортировать по"
"Default Template from Locale","Шаблон по умолчанию из локализации"
"Default Values","Значения по умолчанию"
"Default display currency ""%s"" is not available in allowed currencies.","Валюта по умолчанию ""%s"" не доступна в разрешённых валютах."
"Default scope","Область действия по умолчанию"
"Delete","Удалить"
"Delete %s","Удалить %s"
"Delete %s '%s'","Удалить %s '%s'"
"Delete File","Удалить файл"
"Delete Image","Удалить изображение"
"Delete Profile","Удалить профиль"
"Delete Role","Удалить роль"
"Delete Store","Удалить магазин"
"Delete Store View","Удалить представление магазина"
"Delete Template","Удалить шаблон"
"Delete User","Удалить пользователя"
"Delete Website","Удалить сайт"
"Delete theme","Удалить тему"
"Dependencies","Зависимости"
"Description","Описание"
"Deselect All","Снять все"
"Design","Дизайн"
"Design Section","Раздел дизайна"
"Details","Подробности"
"Developer","Разработчик"
"Developer Section","Раздел разработчика"
"Development","В разработке"
"Dimensions","Размеры"
"Direction:","Направление:"
"Disable","Отключить"
"Disabled","Отключено"
"Display %s first","Выводить %s первым"
"Display Mode","Режим отображения"
"Display Product Options In","Отображать параметры товара в"
"Display default currency","Отображать валюту по умолчанию"
"Distributed under GNU LGPL. See %s for details.","Распространяется под лицензией GNU LGPL. Посетите %s для подробной информации."
"Do not enable AVS or CSC options.  The do not work when using Payflow Link Silent Mode.","Не включайте параметры AVS или CSC. Они не работают в режиме Payflow Link Silent."
"Do not set any fields in the Billing and Shipping Information block as editable in your Payflow account.","Не делайте поля из блока Адрес доставки и плательщике редактируемыми в вашем Payflow аккаунте."
"Do not set any fields in the Billing and Shipping Information block as editable in your Payflow accout.","Не делайте поля из блока Адрес доставки и плательщике редактируемыми в вашем Payflow аккаунте."
"Do you really want to KILL parallel process and start new indexing process?","Вы действительно хотите ОСТАНОВИТЬ параллельный процесс и начать индексирование заново?"
"Do you really want to proceed?","Вы действительно хотите продолжить?"
"Download","Скачать"
"Downloads","Скачивания"
"Drag to move","Тяните, чтобы переместить"
"Drop-down","Выпадающий список"
"Edit","Редактировать"
"Edit Design Change","Редактировать изменение дизайна"
"Edit Email Template","Редактировать шаблон письма (email)"
"Edit Filter","Редактировать фильтр"
"Edit Order","Редактировать заказ"
"Edit Poll","Редактировать опрос"
"Edit Queue","Редактировать очередь"
"Edit Review","Редактировать отзыв"
"Edit Role","Редактировать роль"
"Edit Store View","Редактировать представление магазина"
"Edit System Template","Редактировать системный шаблон"
"Edit Template","Редактировать шаблон"
"Edit URL Rewrite","Редактировать правило URL"
"Edit User","Редактировать пользователя"
"Edit User '%s'","Редактировать пользователя '%s'"
"Edit Website","Редактировать сайт"
"Email","Электронная почта (email)"
"Email Address:","Email:"
"Email Preview","Предварительный просмотр письма"
"Email to a Friend","Отправить другу"
"Email:","Электронная почта (email):"
"Enable","Включить"
"Enable Recurring Profile","Включить повторяющиеся платежи"
"Enable Secure Token:","Включить маркер безопасности:"
"Enabled","Включено"
"Enclose Values In:","Заключить значения в:"
"Entity Attributes","Атрибуты сущности"
"Entity Type","Тип сущности"
"Entity type:","Тип сущности:"
"Error","Ошибка"
"Error URL: ","Путь ошибки:"
"Excel XML","Excel XML"
"Excl. Tax","Без налога"
"Exclude (comma separated)","Исключить (разделитель - запятая)"
"Exclude media folder from backup","Исключить папку media из резервной копии"
"Expiration Date","Дата истечения срока действия"
"Expiration Date: %s/%s","Дата истечения срока действия: %s/%s"
"Export","Экспорт"
"Export CSV","Экспорт CSV"
"Export FAQ","Экспортировать FAQ"
"Export Filters","Фильтры экспорта"
"Export to:","Экспортировать в:"
"Export:","Экспорт:"
"Extension","Расширение"
"Extensions","Расширения"
"FILTERS APPLIED","ФИЛЬТРЫ ПРИМЕНЕНЫ"
"FTP Host","FTP хост"
"FTP Host[:Port]","FTP хост[:порт]"
"FTP Login","Логин FTP"
"FTP Password","Пароль FTP"
"FTP credentials","Информация для доступа к FTP"
"Failed","Ошибка"
"Failed to add a product to cart by id ""%s"".","Ошибка при добавлении товара в корзину по идентификатору ""%s""."
"Failed to cancel the billing agreement.","Ошибка при отмене платёжного соглашения."
"Failed to clear the JavaScript/CSS cache.","Ошибка при очистке кэша JavaScript/CSS."
"Failed to delete the billing agreement.","Ошибка при удалении платёжного соглашения."
"Failed to update the profile.","Ошибка при обновлении профиля."
"Field","Поле"
"Field Mapping","Привязка полей (mapping)"
"File","Файл"
"File Information","Информация о файле"
"File System","Файловая система"
"File mode","Режим доступа к файлу"
"File name:","Имя файла:"
"File size should be more than 0 bytes","Размер файла должен быть более 0 байт"
"Files","Файлы"
"Final Price","Окончательная цена"
"Finished profile execution.","Выполнение профиля завершено."
"First Invoice Created Date","Дата создания первого счёта"
"First Name","Имя"
"First Name is required field.","Имя - обязательное для заполнения поле."
"First Name:","Имя:"
"Fixed","Фиксированное значение"
"Fixed Product Tax","Фиксированный налог товара (FPT)"
"Flush Catalog Images Cache","Очистить кэш изображений каталога"
"Flush JavaScript/CSS Cache","Очистить кэш JavaScript/CSS"
"Folder","Папка"
"For category","Для категории"
"For latest version visit: %s","Последняя версия доступна здесь: %s"
"For product","Для товара"
"Forgot Admin Password","Забытый пароль в панель администрирования"
"Forgot your password?","Забыли пароль?"
"Forgot your user name or password?","Забыли имя пользователя или пароль?"
"From","От"
"GLOBAL","Глобально"
"Gb","Гб"
"General Information","Общая информация"
"General Section","Общий раздел"
"Get Image Base64","Получить изображение в Base64"
"Get help for this page","Помощь по странице"
"Give the verifier code to application administrator","Передайте проверочный код администратору приложения"
"Global Attribute","Глобальный атрибут"
"Global Record Search","Глобальный поиск"
"Global Search","Глобальный поиск"
"Go Today","Сегодня"
"Go to messages inbox","Перейти к входящим сообщениям"
"Go to notifications","Перейти к уведомлениям"
"Google Base","Google Base"
"Google Base Items","Google Base элементы"
"Google Content","Google содержимое"
"Google Sitemaps","Google карты сайта"
"Grand Total","Итого"
"Grid (default) / List","Сетка (по умолчанию) / список"
"Grid Only","Только сеткой"
"Group:","Группа:"
"Guest","Гость"
"HTTP (unsecure)","HTTP (небезопасно)"
"HTTPS (SSL)","HTTPS (SSL)"
"Help Us Keep Magento Healthy - Report All Bugs","Помогите сделать Magento лучше - сообщайте обо всех ошибках"
"Helper","Помощник"
"Helper attributes should not be used in custom layout updates.","Не следует использовать атрибуты хелпера в настраиваемом обновлении макета."
"Helper for options rendering doesn't implement required interface.","В помощнике для отображения параметров не реализован требуемый интерфейс."
"Home","Главная"
"ID","ИД"
"ID Path","Путь ИД"
"IP Address","IP адрес"
"IPN (Instant Payment Notification) Only","IPN (Instant Payment Notification) только"
"Id","Ид"
"If there is an account associated with %s you will receive an email with a link to reset your password.","Если на сайте существует учётная запись с адресом %s вы получите письмо со ссылкой, позволяющей сменить пароль."
"If this message persists, please contact the store owner.","Если это сообщение будет продолжать появляться, пожалуйста, свяжитесь с владельцем магазина."
"If you do not specify an option value for a specific store view then the default (Admin) value will be used.","Если вы не укажите значение параметра для конкретного представления магазина, то будет использовано значение по умолчанию (Admin)."
"If your Magento instance is used for multiple websites, you must configure a separate Payflow Link account for each website.","Если ваш экземпляр Magento используется для нескольких сайтов, то вам необходимо настроить для каждого сайти свой Payflow Link аккаунт."
"Ignore","Игнорировать"
"Images","Изображения"
"Images (.gif, .jpg, .png)","Изображения (.gif, .jpg, .png)"
"Images Cache","Кэш изображений"
"Import","Импорт"
"Import / Export FAQ (Frequently Asked Questions)","Импорт / Экспорт FAQ (Часто задаваемые вопросы)"
"Import FAQ","Импортировать FAQ"
"Import Service","Сервис для импорта"
"Import and Export","Импорт и экспорт"
"Import and Export Tax Rates","Импорт и экспорт налоговых ставок"
"Import/Export","Импорт/Экспорт"
"Import/Export Advanced","Расширенный Импорт/Экспорт"
"Import/Export Profile","Импорт/Экспорт профиля"
"Important: ","Важно:"
"Imported <strong>%s</strong> records","Импортировано записей: <strong>%s</strong> "
"In","В"
"In Database:","В базе данных:"
"In Depth","Подробное описание"
"In File:","В файле:"
"In Stock","В наличии"
"Inactive","Неактивно"
"Inactive Tabs","Неактивные вкладки"
"Incl. Tax","Включая налог"
"Include","Включить"
"Include in Navigation Menu","Добавить в навигационное меню"
"Incoming Message","Входящее сообщение"
"Insert File...","Вставить файл..."
"Insert Image...","Вставить изображение..."
"Insert Variable...","Вставить переменную..."
"Interactive","Интерактивно"
"Interface Locale: %s","Язык интерфейса: %s"
"Invalid Form Key. Please refresh the page.","Неверный ключ формы. Пожалуйста, обновите страницу."
"Invalid Import Service Specified","Указан неверный сервис импорта"
"Invalid POST data (please check post_max_size and upload_max_filesize settings in your php.ini file).","Неверные данные, переданные через метод POST (проверьте значения post_max_size и upload_max_filesize в файле php.ini)."
"Invalid Secret Key. Please refresh the page.","Неверный секретный ключ. Пожалуйста, обновите страницу."
"Invalid User Name or Password.","Неверное имя пользователя или пароль."
"Invalid Username or Password.","Неверное имя пользователя или пароль."
"Invalid directory: %s","Неверная папка: %s"
"Invalid email address ""%s"".","Неверный адрес электронной почты ""%s""."
"Invalid email address.","Неверный адрес электронной почты."
"Invalid file: %s","Неверный файл: %s"
"Invalid input data for %s => %s rate","Неверные данные для курса %s => %s"
"Invalid parent block for this block","Неверный родительский блок для этого блока"
"Invalid parent block for this block.","Неверный родительский блок для этого блока."
"Invalid password reset token.","Неверный ключ для сброса пароля."
"Invalid sender name ""%s"". Please use only visible characters and spaces.","Неверное имя отправителя ""%s"". Пожалуйста, используйте только видимые символы и пробелы."
"Invalid timezone","Неверная временная зона"
"Invalidated","Недействительно"
"Inventory Stock Status","Статусы наличия товара"
"Invoice #%s comment added","Добавлен комментарий к счёту #%s"
"Invoice #%s created","Создан счёт #%s"
"Invoice History","История счетов"
"Invoice Totals","Сумма оплаты"
"Invoice canceling error.","Ошибка при отмене счёта."
"Invoice capturing error.","Ошибка при записи счёта."
"Invoice voiding error.","Ошибка аннулирования счёта."
"Invoices","Счета"
"Is Active","Активна"
"Is Anchor","Якорь"
"Is Closed","Закрыт"
"Is Default","Значение по умолчанию"
"Is Product Available for Purchase with Google Checkout","Товар доступен для покупки в Google Checkout"
"Issue Number","Номер проблемы"
"Issuer: %s","Сообщил: %s"
"Items","Позиции"
"JavaScript seems to be disabled in your browser.","Скорее всего в вашем браузере отключён JavaScript."
"JavaScript/CSS","JavaScript/CSS"
"JavaScript/CSS Cache","Кэш JavaScript/CSS"
"Kb","Кб"
