"Are you sure you want to deny this payment?","Вы действительно хотите отклонить этот платёж?"
"Are you sure you want to do this?","Вы действительно хотите это сделать?"
"Are you sure you want to send Creditmemo email to customer?","Вы действительно хотите отослать клиенту письмо о возврате платежа?"
"Are you sure you want to send Invoice email to customer?","Вы действительно хотите отослать клиенту письмо со счётом?"
"Are you sure you want to send Shipment email to customer?","Вы действительно хотите отослать клиенту письмо о доставке?"
"Are you sure you want to send order email to customer?","Вы действительно хотите отослать клиенту письмо о заказе?"
"Are you sure you want to void the payment?","Вы действительно хотите аннулировать этот платёж?"
"Are you sure?","Вы уверены?"
"Are you sure? This order will be canceled and a new one will be created instead","Вы уверены? Этот заказ будет отменён, а вместо него будет создан новый"
"Assign Order Status to State","Присвоить статус заказа состоянию"
"Assign Status to State","Присвоить статус состоянию"
"Assignment Information","Информация о присвоении"
"At least a payment ID must be set.","Необходимо указать хотя бы ИД платежа."
"Authorization","Авторизация"
"Authorized amount of %s.","Authorized amount of %s."
"Authorizing amount of %s is pending approval on gateway.","Authorizing amount of %s is pending approval on gateway."
"Back","Вернуться"
"Back to Billing Agreements","Вернуться к Платёжным соглашениям"
"Back to My Orders","Вернуться к Моим заказам"
"Back to Recurring Profiles","Вернуться к Профилям повторяющихся платежей"
"Backordered","Зарезервировано"
"Bestsellers","Хиты продаж"
"Bill to Name","Оплата на имя"
"Billing","Платёжный документ"
"Billing Address","Адрес покупателя"
"Billing Agreement","Платёжное соглашение"
"Billing Agreement # %s","Платёжное соглашение # %s"
"Billing Agreement #%s","Платёжное соглашение #%s"
"Billing Agreement View","Billing Agreement View"
"Billing Agreements","Платёжные соглашения"
"Billing Last Name","Фамилия"
"Billing ZIP Code","Почтовый индекс"
"Buy %s for price %s","Куплено %s за %s"
"CSV","CSV"
"Cancel","Отменить"
"Cancel credit memo","Отменить возврат платежа"
"Cancel invoice","Отменить счёт"
"Cancel order","Отменить заказ"
"Canceled","Отменён"
"Canceled order offline.","Отменённые заказы - оффлайн."
"Canceled order online.","Отменённые заказы - онлайн."
"Cannot add order history.","Невозможно добавить историю заказа."
"Cannot create an empty shipment.","Невозможно создать пустую доставку."
"Cannot determine the field name.","Невозможно определить название поле."
"Cannot do invoice for order.","Невозможно создать счёт к заказу."
"Cannot do shipment for order.","Невозможно создать доставку для заказа."
"Cannot get order instance","Невозможно получить экземпляр заказа"
"Cannot get the order instance.","Невозможно получить экземпляр заказа."
"Cannot register an existing credit memo.","Невозможно зарегистрировать существующий возврат платежа."
"Cannot register existing invoice","Невозможно зарегистрировать существующий счёт"
"Cannot register existing shipment","Невозможно зарегистрировать существующую доставку"
"Capture","Приём оплаты"
"Capture Amount","Capture Amount"
"Capture Offline","Capture Offline"
"Capture Online","Capture Online"
"Capture invoice","Capture invoice"
"Captured amount of %s online.","Captured amount of %s online."
"Capturing amount of %s is pending approval on gateway.","Capturing amount of %s is pending approval on gateway."
"Carrier","Перевозчик"
"Carrier/Method","Перевозчик/Метод"
"Change status, add comments","Изменить статус, добавить комментарии"
"Changing address information will not recalculate shipping, tax or other order amount.","Изменение адреса не повлечёт за собой пересчёт суммы доставки, налога или других сумм."
"Checkout Totals Sort Order","Порядок сортировки итогов при оформлении заказа"
"City","Город"
"Clear Shopping Cart","Очистить корзину"
"Click to change shipping method","Нажмите для изменения метода доставки"
"Close","Закрыть"
"Closed","Закрыт"
"Comma-separated.","Разделение запятыми."
"Comment","Комментарий"
"Comment Text","Текст комментария"
"Comments","Комментарии"
"Comments History","История комментариев"
"Company","Компания"
"Complete","Завершён"
"Configure","Настроить"
"Configure and Add to Order","Настроить и добавить к заказу"
"Contents","Contents"
"Continue","Продолжить"
"Controls whether customer IP is shown in orders, invoices, shipments, credit memos.","Управляет показом IP клиента в заказах, счетах, доставках и возвратах платежей."
"Country","Страна"
"Coupons","Купоны"
"Create","Создать"
"Create New Customer","Создать нового клиента"
"Create New Order","Создать новый заказ"
"Create New Order Status","Создать новый статус заказа"
"Create New Order for %s","Создать новый заказ для %s"
"Create New Order for %s in %s","Создать новый заказ для %s в %s"
"Create New Order for New Customer","Создать новый заказ для нового клиента"
"Create New Order for New Customer in %s","Создать новый заказ для нового клиента в %s"
"Create New Status","Создать новый статус"
"Create Packages","Создать пакеты"
"Create Shipment","Создать доставку"
"Create Shipping Label","Создать квиток доставки."
"Create Shipping Label...","Создание квитка доставки..."
"Create new credit memo for order","Создать новый возврат платежа для заказа"
"Create new invoice for order","Создать новый счёт к заказу"
"Create new shipment for order","Создать новую доставку для заказа"
"Create...","Создать..."
"Created At","Дата создания"
"Created billing agreement #%s.","Созданное соглашение о платеже #%s."
"Created:","Создано:"
"Credit Memo","Возврат платежа"
"Credit Memo #","Возврат платежа #"
"Credit Memo # ","Возврат платежа # "
"Credit Memo #%1$s | %3$s | %2$s (%4$s)","Возврат платежа #%1$s | %3$s | %2$s (%4$s)"
"Credit Memo Comment Email Sender","Письмо с комментарием к возврату платежа. Отправитель"
"Credit Memo Comment Email Template","Письмо с комментарием к возврату платежа. Шаблон"
"Credit Memo Comment Email Template for Guest","Письмо с комментарием к возврату платежа. Шаблон для гостя"
"Credit Memo Comments","Комментарии к возврату платежа"
"Credit Memo Email Sender","Письмо о возврате платежа. Отправитель"
"Credit Memo Email Template","Письмо о возврате платежа. Шаблон"
"Credit Memo Email Template for Guest","Письмо о возврате платежа. Шаблон для гостя"
"Credit Memo Update","Изменение возврат платежа"
"Credit Memo Update for Guest","Изменение возврат платежа для гостя"
"Credit Memos","Возвраты платежей"
"Credit memo canceling problem.","Ошибка при отмене возврата платежа."
"Credit memo cannot be canceled.","Возврат платежа не может быть отменён."
"Credit memo has been created automatically","Возврат платежа создан автоматически"
"Creditmemo","Возврат платежа"
"Custom Options","Настраиваемые варианты"
"Custom Price","Другая цена"
"Custom Value","Другое значение"
"Customer","Клиент"
"Customer Can Define Start Date","Клиент может устанавливать дату начала"
"Customer Email","Адрес электронной почты клиента"
"Customer Group","Группа клиента"
"Customer Last Name","Фамилия клиента"
"Customer My Account Order Creditmemo View","Customer My Account Order Creditmemo View"
"Customer My Account Order History","Customer My Account Order History"
"Customer My Account Order Invoice View","Customer My Account Order Invoice View"
"Customer My Account Order Shipment View","Customer My Account Order Shipment View"
"Customer My Account Order View","Customer My Account Order View"
"Customer Name","Имя клиента"
"Customer's Current Activities","Текущая активность клиента"
"Customer\'s Current Activities","Текущая активность клиента"
"Customs Value","Другое значение"
"Date","Дата"
"Date Shipped","Дата отправки"
"Date of Birth","Дата рождения"
"Default Status","Статус по умолчанию"
"Default Template","Шаблон по умолчанию"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)","Логотип по умолчанию, который будет использоваться в PDF и HTML документах.<br />(jpeg, tiff, png)"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If you see image distortion in PDF, try to use larger image","Логотип по умолчанию, который будет использоваться в PDF и HTML документах.<br />(jpeg, tiff, png) Если изображение в PDF искажено, попробуйте использовать изображение большего размера"
"Delete","Удалить"
"Delete Package","Удалить пакет"
"Denied the payment online.","Платёж онлайн запрещён."
"Deny Payment","Запретить платёж"
"Description Message","Сообщение для описания"
"Discount","Скидка"
"Discount (%s)","Скидка (%s)"
"Discount Amount","Величина скидки"
"Display Order ID in Header","Отображать ИД заказа в Хэдере"
"Edit","Редактировать"
"Edit Gift Messsage","Редактировать поздравительное сообщение"
"Edit Order","Редактировать заказ"
"Edit Order #%s","Редактировать заказ #%s"
"Edit Order %s %s Address","Редактировать заказ %s %s адрес"
"Edit Order Status","Редактировать статус заказа"
"Email","Электронный адрес (email)"
"Email Address","Электронный адрес (email)"
"Email Copy of Credit Memo","Копия письма о возврате платежа"
"Email Copy of Invoice","Копия письма со счётом"
"Email Copy of Shipment","Копия письма о доставке"
"Email Order Confirmation","Письмо (email) с подтверждением заказа"
"Enable","Включить"
"Enabled","Включено"
"Enter the billing last name and email/ZIP as in the order billing address","Укажите фамилию и е-майл/почтовый индекс в платёжном адресе заказа"
"Entered data is incorrect. Please try again.","Введённые данные неправильные. Пожалуйста, попробуйте снова."
"Error to Show in Shopping Cart","Ошибка для отображения в корзине покупок"
"Excel XML","Excel XML"
"Excl. Tax","Без налога"
"Expired","Срок действия истёк"
"Explanation","Объяснение"
"Failed to cancel the billing agreement.","Ошибка отмены платёжного соглашения."
"Failed to create billing agreement for this order.","Ошибка создания платёжного соглашения для этого заказа."
"Failed to finish billing agreement wizard.","Ошибка завершения мастера платёжного соглашения."
"Failed to send the order email.","Ошибка отправки письма о заказе."
"Failed to start billing agreement wizard.","Ошибка во время запуска мастера платёжного соглашения."
"Failed to update the payment.","Ошибка при обновлении платежа."
"Failed to update the profile.","Ошибка при обновлении профиля."
"Failed to void the payment.","Ошибка при аннулировании платежа."
"Fetch","Получить"
"File extension not known or unsupported type in the following shipment: %s","Неизвестнове расширение файла или неподдерживаемый тип в этой доставке: %s"
"Find Order By:","Найти заказ по:"
"First Name","Имя"
"From","От"
"From Name","От имени"
"From:","От:"
"G.T. (Base)","Сумма (основная)"
"G.T. (Purchased)","Сумма (покупки)"
"General","Общие"
"General Information","Общая информация"
"Get Payment Update","Получить обновление платежа"
"Get Update","Получить обновление"
"Get shipping methods and rates","Получить способы доставки и цены"
"Gift","Подарок"
"Gift Message","Поздравительное сообщение"
"Gift Message for This Order","Поздравительное сообщение для этого заказа"
"Gift Message for the Entire Order","Поздравительное сообщение для всего заказа"
"Gift Message for this Order","Поздравительное сообщение для этого заказа"
"Gift Options","Параметры подарка"
"Girth","Girth"
"Go to Home Page","На главную"
"Grand Total","Итого к оплате"
"Grand Total to be Charged","Итого к оплате"
"Guest","Гость"
"Height","Высота"
"Hide Customer IP","Скрыть IP клиента"
"Hold","Отложить"
"Hold action is not available.","Действие ""отложить"" не доступно."
"Hold order","Отложить заказ"
"Home","Главная"
"ID","ИД"
"ID #","ИД #"
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s""","IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s"""
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s"". Credit Memo has not been created. Please create offline Credit Memo.","IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s"". Credit Memo has not been created. Please create offline Credit Memo."
"If empty, the default description above will be used.","Если не заполнено, то будет использовано описание по умолчанию, показанное выше."
"If empty, the default error above will be used.","Если не заполнено, то будет использована ошибка по умолчанию, показанная выше."
"If the invoice was created offline, try creating an offline creditmemo.","Если счёт был создан оффлайн, попробуйте создать оффлайн возврат платежа."
"Improves dashboard performance but provides non-realtime data.","Ускоряет загрузку страницы Панель управления, но может отображать не все данные."
"Incl. Tax","Включая налог"
"Information","Информация"
"Initial Fee","Первоначальный взнос"
"Initial Fees","Первоначальные взносы"
"Initial period payment","Период инициализации платежа"
"Insufficient information to create shipping label(s). Please verify your Store Information and Shipping Settings.","Недостаточно информации для создания квитка доставки. Пожалуйста, проверьте информаци о магазине и настроки доставки."
"Invalid block: %s.","Неверный блок: %s."
"Invalid carrier specified.","Указан неверный перевозчик."
"Invalid draw line data. Please define ""lines"" array.","Неверные данные draw line. Пожалуйста, укажите массив ""lines""."
"Invalid entity model","Неверная модель сущности"
"Invalid item option format.","Неверный формат параметров позиции."
"Invalid qty to invoice item ""%s""","Неверное количество для счёта по товару ""%s"""
"Invalid qty to refund item ""%s""","Неверное количество для возврата по товару ""%s"""
"Invalid qty to ship for item ""%s""","Неверное количество для отгрузки товара ""%s"""
"Invalid renderer model","Неверная визуализация модели"
"Invalid request for adding product to quote.","Неверный запрос на добавление товара к предложению."
"Invalid value(s) for Qty to Ship","Неверные значения для поля Кол-во к отправке"
"Invoice","Счёт"
"Invoice #","Счёт #"
"Invoice # ","Счёт # "
"Invoice #%1$s | %2$s | %4$s (%3$s)","Счёт #%1$s | %2$s | %4$s (%3$s)"
"Invoice #%s","Счёт #%s"
"Invoice Comment Email Sender","Письмо с комментарием к счёту. Отправитель"
"Invoice Comment Email Template","Письмо с комментарием к счёту. Шаблон"
"Invoice Comment Email Template for Guest","Письмо с комментарием к счёту. Шаблон для гостя"
"Invoice Comments","Комментарии к счёту"
"Invoice Date","Дата оплаты"
"Invoice Email Sender","Письмо со счётом. Отправитель"
"Invoice Email Template","Письмо со счётом. Шаблон"
"Invoice Email Template for Guest","Письмо со счётом. Шаблон для гостя"
"Invoice Update","Изменение счёта"
"Invoice Update for Guest","Изменения счёта для гостя"
"Invoice and Packing Slip Design","Дизайн счёта и упаковочного листа"
"Invoice and Ship","Выписать счёт и отправить"
"Invoice canceling problem.","Ошибка отмены счёта."
"Invoice cannot be canceled.","Невозможно отменить счёт."
"Invoice cannot be captured.","Невозможно записать счёт."
"Invoice cannot be voided.","Невозможно аннулировать счёт."
"Invoice capturing problem.","Ошибка записи счёта."
"Invoice void problem","Проблема аннулирования счёта"
"Invoice will be created without communication with payment gateway.","Счёт будет создан без связи с платёжным шлюзом."
"Invoiced","Оплачен"
"Invoices","Счета"
"Is Closed","Закрыт"
"Item","Позиция"
"Item Status","Статус позиции"
"Item object is not specified.","Объект позиции не указан."
"Item options declaration error.","Ошибка объявления параметров позиции."
"Item ordered qty","Заказанное кол-во позиций"
"Item qty declaration error.","Ошибка объявления кол-ва позиции."
"Items","Позиции"
"Items Invoiced","Позиции счёта"
"Items Ordered","Заказанные позиции"
"Items Refunded","Позиции возврата"
"Items Shipped","Позиции доставки"
"Items in the Package","Позиции в пакете"
"Items maximum quantity or price do not allow checkout.","Из-за максимального количества или цены позиции невозможно продолжить оформление заказа."
"Items options declaration error.","Ошибка объявления параметров позиций."
"Items to Refund","Позиций к возврату"
"Items to Ship","Позиций к отгрузке"
"Key","Ключ"
"Last Name","Фамилия"
"Last Ordered Items","Последние заказанные товары"
"Last status can\'t be unassigned from state.","Последний статус не может быть не присвоен состоянию."
"Length","Длина"
"Link to the New Order","Ссылка на новый заказ"
"Link to the Previous Order","Ссылка на предыдущий заказ"
"Logo for HTML Print View","Логотип для HTML предварительного просмотра перед печатью"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Логотип только для HTML документов. Если не указан, то будет использован логотип по умолчанию.<br />(jpeg, gif, png)"
"Logo for PDF Print-outs (200x50)","Логотип для PDF документов (200x50)"
"Make Check payable to:","Получатель перевода:"
"Manage","Управление"
"Maximum amount available to refund is %s","Максимальная сумма, разрешённая к возврату: %s"
"Maximum shipping amount allowed to refund is: %s","Максимально разрешённое количество к отправке для возврата: %s"
"Message","Сообщение"
"Message:","Сообщение:"
"Minimum Amount","Минимальное количество"
"Minimum Order Amount","Минимальное количество заказа"
"Mixed","Смешанный"
"Most Viewed","Наиболее посещаемые"
"Most Viewed Products Report","Отчёт Наиболее посещаемые товары"
"Move to Shopping Cart","Переместить в корзину"
"Move to Wishlist","Переместить в избранное"
"Multi-address Description Message","Сообщение для описания нескольких адресов"
"Multi-address Error to Show in Shopping Cart","Ошибка нескольких адресов для показа в корзине покупок"
"My Orders","Мои заказы"
"My Orders - Details","Мои заказы - подробности"
"N/A","Н/Д"
"Name","Имя"
"New","Новый"
"New Billing Agreement","Новое платёжное соглашение"
"New Credit Memo","Новый возврат платежа"
"New Credit Memo for Guest","Новый возврат платежа для гостя"
"New Credit Memo for Invoice #%s","Новый возврат платежа для счёта #%s"
"New Credit Memo for Order #%s","Новый возврат платежа для заказа #%s"
"New Invoice","Новый счёт"
"New Invoice and Shipment for Order #%s","Новый счёт и доставка для заказа #%s"
"New Invoice for Guest","Новый счёт для гостя"
"New Invoice for Order #%s","Новый счёт для заказа #%s"
"New Order","Новый заказ"
"New Order Confirmation Email Sender","Письмо с подтверждением нового заказа. Отправитель"
"New Order Confirmation Template","Письмо с подтверждением нового заказа. Шаблон"
"New Order Confirmation Template for Guest","Письмо с подтверждением нового заказа. Шаблон для гостя"
"New Order RSS","RSS новых заказов"
"New Order Status","Новый статус заказа"
"New Order for Guest","Новый заказ для гостя"
"New Shipment","Новая доставка"
"New Shipment for Guest","Новая доставка для гостя"
"New Shipment for Order #%s","Новая доставка для заказа #%s"
"Newsletter Subscription","Подписка на новости"
"No","Нет"
"No Items","Нет позиций"
"No Items To Refund","Нет позиций для возврата"
"No Payment Methods","Нет методов оплаты"
"No detail for number ""%s""","Нет подробностей для номера ""%s"""
"No information available.","Информация не доступна."
"No items","Нет позиций"
"No order(s) were put on hold.","Ни один заказ не получил статус ""отложен""."
"No order(s) were released from holding status.","Ни один заказ не был возобновлён из статуса ""отложен""."
"No ordered items","Нет заказанных позиций"
"No shipping information available","Адрес доставки не доступна"
"No valid transaction found for this payment review.","Не найдено правильных транзакций для этого обзора платежа."
"Nominal Items","Номинальные позиции"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.","Номинальные позиции могут быть заказаны только в одиночку. Для продолжения удалите все другие позиции из предложения."
"Nominal order registered.","Номинальный заказ зарегистрирован."
"Not Capture","Не оплачен"
"Not Initialized","Not Initialized"
"Not Notified","Не оповещён"
"Not enough valid data to save the parent transaction ID.","Not enough valid data to save the parent transaction ID."
"Notification Not Applicable","Notification Not Applicable"
"Notified","Оповещён"
"Notify Customer","Оповестить клиента"
"Notify Customer by Email","Оповестить клиента по электронной почте"
"Number","Номер"
"Number of Invoiced Orders","Количество оплаченных заказов"
"Number of Orders","Количество заказов"
"Number of Refunded Orders","Количество заказов с возвратами"
"OK","ОК"
"Offline Refunded","Возвращено оффлайн"
"On Hold","Отложен"
"Online Refunded","Возвращено онлайн"
"Order","Заказ"
"Order #","Заказ #"
"Order # ","Заказ # "
"Order # %s","Заказ # %s"
"Order # %s %s | %s","Заказ # %s %s | %s"
"Order #%s","Заказ #%s"
"Order #%s - %s","Заказ #%s - %s"
"Order API","API заказа"
"Order Address Information","Информация адреса заказа"
"Order Comment","Комментарий к заказу"
"Order Comment Email Sender","Письмо с комментарием к заказу. Отправитель"
"Order Comment Email Template","Письмо с комментарием к заказу. Шаблон"
"Order Comment Email Template for Guest","Письмо с комментарием к заказу. Шаблон для гостя"
"Order Comments","Комментарии к заказу"
"Order Credit Memos","Возвраты платежей заказа"
"Order Currency:","Валюта заказа:"
"Order Date","Дата заказа"
"Order Date (%s)","Дата заказа (%s)"
"Order Date: ","Дата заказа: "
"Order Date: %s","Дата заказа: %s"
"Order Details","Сведения о заказе"
"Order Grand Total","Итоговая сумма заказа"
"Order History","История заказа"
"Order History Info","Информация истории заказа"
"Order ID","ИД заказа"
"Order Information","Информация о заказе"
"Order Invoices","Счета заказа"
"Order Shipments","Доставки заказа"
"Order State","Состояние заказа"
"Order Status","Статус заказа"
"Order Status Information","Информация о статусе заказа"
"Order Statuses","Статусы заказов"
"Order Subtotal","Сумма заказа"
"Order Taxes Report Grouped by Tax Rates","Отчёт ""Налоги заказа, с группировкой по налоговой ставке"""
"Order Total","Сумма заказа"
"Order Totals","Итоги по заказу"
"Order Update","Изменение заказа"
"Order Update for Guest","Изменение заказа для гостя"
"Order View","Просмотр заказа"
"Order credit memo","Возвраты платежа заказа"
"Order does not allow to be canceled.","Заказ невозможно отменить."
"Order invoice","Счёт заказа"
"Order is suspended as its authorizing amount %s is suspected to be fraudulent.","Order is suspended as its authorizing amount %s is suspected to be fraudulent."
"Order is suspended as its capture amount %s is suspected to be fraudulent.","Order is suspended as its capture amount %s is suspected to be fraudulent."
"Order object is not specified.","Не указан объект заказа."
"Order saving error: %s","Ошибка сохранения заказа: %s"
"Order shipments","Доставки заказа"
"Order status does not exist.","Статус заказа не существует."
"Order status with the same status code already exist.","Статус заказа с таким же кодом статуса уже существует."
"Order was placed using %s","Заказ был размещён с помощью %s"
"Ordered","Заказано"
"Ordered amount of %s.","Ordered amount of %s."
"Ordering amount of %s is pending approval on gateway.","Ordering amount of %s is pending approval on gateway."
"Orders","Заказы"
"Orders and Returns","Информация о заказе"
"Orders and Returns Search Form","Информация о заказе. Форма поиска"
"Original Price","Первоначальная цена"
"Original order item that recurring payment profile correspondss to.","Первоначальная позиция заказа, на которую ссылается профиль регулярного платежа."
"PDF Credit Memos","PDF возвраты платежей"
"PDF Invoices","PDF счета"
"PDF Packingslips","PDF упаковочный лист"
"PDF Print-outs","PDF документы"
"PDF object is not specified.","Не указан PDF объект."
"PDF page object is not specified.","Не указан объект PDF страницы."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default","Модель PDF total должна наследоваться от Mage_Sales_Model_Order_Pdf_Total_Default"
"Package","Пакет"
"Package types are disregarded for USPS domestic shipments.","Типы упаковок игнорируются USPS для внутренних перевозок."
"Packages","Пакеты"
"Packingslip # ","Упаковочный лист # "
"Paid","Оплачен"
"Paid Amount","Оплаченная сумма"
"Parent Transaction ID","ИД родительской транзакции"
"Parent transaction ID must have a transaction ID.","ИД родительской транзакции должен быть идентификатором транзакции."
"Partial","Частичный"
"Payment Failed","Ошибка оплаты"
"Payment Information","Способ оплаты"
"Payment Method","Способ оплаты"
"Payment Method Name","Название метода оплаты"
"Payment Method:","Способ оплаты:"
"Payment Review","Обзор платежа"
"Payment disallow storing objects.","Payment disallow storing objects."
"Payment transactions disallow storing objects.","Payment transactions disallow storing objects."
"Payment type","Тип платежа"
"Payment update has been made.","Платёж обновлён."
"Pending","В очереди"
"Pending Payment","В ожидании оплаты"
"Period","Период"
"Place Order Using Billing Agreements","Сделать заказ с использованием платёжных соглашений"
"Placed from IP","Размещён с IP адреса"
"Please Select Products to Add","Выберите товар для добавления"
"Please Select a Customer","Выберите клиента"
"Please Select a Store","Выберите магазин"
"Please check billing address information. %s","Проверьте адрес покупателя. %s"
"Please check shipping address information. %s","Проверьте адрес доставки. %s"
"Please define PDF object before using.","Укажите объект PDF перед использованием."
"Please enter positive number in this field.","Пожалуйста, введите положительное число в это поле."
"Please select a valid payment method.","Пожалуйста, выберите допустимый способ оплаты."
"Please specify a shipping method.","Пожалуйста, укажите способ доставки."
"Please specify a valid grid column alias name that exists in grid table.","Пожалуйста, укажите правильный псевдоним столбца сетки, который существует в таблице."
"Price","Цена"
"Print","Распечатать"
"Print All","Распечатать все"
"Print All Invoices","Распечатать все счета"
"Print All Refunds","Распечатать все возвраты"
"Print All Shipments","Распечатать все доставки"
"Print Credit Memos","Распечатать возвраты платежей"
"Print Invoice","Распечатать счёт"
"Print Invoices","Распечатать счета"
"Print Order","Распечатать заказ"
"Print Order # %s","Распечатать заказ # %s"
"Print Packingslips","Распечатать упаковочные листы"
"Print Refund","Распечатать возврат"
"Print Shipment","Распечатать доставку"
"Print Shipping Label","Распечатать квиток доставки"
"Print Shipping Labels","Распечатать квитки доставок"
"Processing","Обрабатывается"
"Product","Товар"
"Product Name","Название товара"
"Products","Товары"
"Products Bestsellers Report","Отчёт ""Самые продаваемые товары"""
"Products in Comparison List","Товары в списке сравнения"
"Products should be added to package(s)","Товары должны быть добавлены в пакет(ы)"
"Profile #%s","Профиль #%s"
"Profile Information","Информация о профиле"
"Profile State","Состояние профиля"
"Profit","Прибыль"
"Promotion Coupons Usage Report","Отчёт ""Использование купонов"""
"Proper payment object must be set.","Должен быть установлен правильный объект платежа."
"Purchase Order Number:","Намер заказа:"
"Purchased From","Приобретено из"
"Purchased From (Store)","Приобретено из (магазин)"
"Purchased Item","Приобретённая позиция"
"Purchased On","Дата покупки"
"Qty","Кол-во"
"Qty Invoiced","Кол-во оплаченных"
"Qty Ordered","Кол-во заказанных"
"Qty Shipped","Кол-во отправленных"
"Qty To Add","Кол-во для добавления"
"Qty to Add","Кол-во для добавления"
"Qty to Invoice","Кол-во для оплаты"
"Qty to Refund","Кол-во к возврату"
"Qty to Ship","Кол-во к отправке"
"Quantity Ordered","Количество заказанных"
"Quote item id is not received.","Quote item id is not received."
"Quote item is not loaded.","Quote item is not loaded."
"Rate","Курс"
"Recent Orders","Последние заказы"
"Recently Compared Products","Товары, которые недавно сравнивали"
"Recently Viewed","Вы недавно смотрели"
"Recently Viewed Products","Вы недавно смотрели"
"Recurring Profile # %s","Профиль повторяющегося платежа # %s"
"Recurring Profile Initial Fee","Первоначальный взнос повторяющегося платежа"
"Recurring Profiles","Профили повторяющихся платежей"
"Recurring Profiles (beta)","Профили повторяющихся платежей (бета)"
"Reference ID","Reference ID"
"Reference ID:","Reference ID:"
"Refresh","Обновить"
"Refund","Возврат"
"Refund #","Возврат #"
"Refund #%s","Возврат #%s"
